id,faculty_id,text,score,date,course,tough_grader,get_ready_to_read,participation_matters,extra_credit,group_projects,amazing_lectures,clear_grading_criteria,gives_good_feedback,inspirational,lots_of_homework,hilarious,beware_of_pop_quizzes,so_many_papers,caring,respected,lecture_heavy,test_heavy,graded_by_few_things,accessible_outside_class,online_savvy
33631560,26,He is an Amazing Professor and the content is amazing,5,2020-09-05,PYTHON4EVRY1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
33626307,26,He is amazing Instructor and has ability to make anyone understand the solid concept. Even he motivated to meet and greet with other people learning python and make new friends.,5,2020-09-02,PR4ECOURSERA,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33621142,26,I wish I could meet Professor Severance so I can thank him personally. My goal is deliver this class in Spanish.,5,2020-08-30,PYTHON4EVRY1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
33609876,26,A great professor that inspired me to learn more about python language,5,2020-08-24,PYTHON4EVRY1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33602478,26,"best professor ,way up than everyone else i know",5,2020-08-21,COURS101,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
33590031,26,He's the best one every!!,5,2020-08-16,PYTHON4EVRY1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
33588306,26,SIR THANK YOU SO MUCH!!!,5,2020-08-15,PYTHON4EVRY1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33586832,26,"His teaching style, the way he fully explains things in detail, and in simple terms makes learning something as intimidating as Python3, possible. His humor is appreciated, not overdone and doesn't inhibit learning. Seems like a genuine person who cares about students, and passionate about teaching, and his subject. I am grateful for his course.",5,2020-08-14,PYTHON4EVRY1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
33582897,26,no enough,5,2020-08-13,PYTHON4EVRY1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
33582477,26,dr chuck is great,5,2020-08-13,PR4ECOURSERA,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
33580072,26,"Good class, learned a lot",5,2020-08-12,PYTHON4EVRY1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
33577460,26,I've learned alot,5,2020-08-11,PYTHON4EVRY1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33576450,26,Nope,5,2020-08-11,PYTHON4EVRY1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33561002,26,His lectures are interactive and his coursera course for py4e is really nicely explained.,5,2020-08-05,PYTHON4EVRY1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
33548310,26,nice teaching approach.,5,2020-07-31,PYTHON4EVRY1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
33545600,26,"Simple, Clear and Brilliant!",5,2020-07-30,PR4ECOURSERA,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
33533363,26,I stated PY4E at FUTURELEARN and finished it at PY4E(web). Dr. Severance as a professor is great. On PY4E you have enough time to practice your code between lectures. Great material.,5,2020-07-25,PR4E,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33519877,26,the best experienced,5,2020-07-20,PYTHON4EVRY1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
33502237,26,Chuck is great!,5,2020-07-12,COURS101,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
33500717,26,The best programming class I've ever been to.,5,2020-07-11,PYTHON4EVRY1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
33491000,26,Best online learning experience.,5,2020-07-07,PR4ECOURSERA,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33490103,26,Awesome,5,2020-07-07,PYTHON4EVRY1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
33489185,26,I had a really nice time taking several classes with Dr. Severance :),5,2020-07-07,PR4ECOURSERA,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
33462317,26,A real teaching GEM,5,2020-06-25,PR4ECOURSERA,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
33459735,26,"I had taken Dr. Severance's MOOC on Coursera few years ago during my undergrad in India, and have found incredible value that it added to my professional career as a hardware designer in the silicon valley. Right from the content, structure and delivery of this course, it provides a fantastic primer on solving problems through programming!",5,2020-06-24,PR4ECOURSERA,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33454083,26,Very Enthusiastic.,5,2020-06-22,PR4E,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
33454061,26,incredible experience and teaching methods,5,2020-06-22,PR4ECOURSERA,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
33430931,26,He is just awesome.,5,2020-06-12,PR4ECOURSERA,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
33424338,26,He just made python more interesting.,5,2020-06-10,PYTHON4EVRY1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
33424294,26,"I'm Jose, i took his class about python and programming for everybody, im a not english speaker, and never did any course related to programming, i am enjoying too much the professor, I wish I had met him before, I am completely sure that would have changed my career decision on my life. I am learning slowly but improving everyday. Thank you!",5,2020-06-10,PYTHON4EVRY1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
33409982,26,Best online professor I've ever had. I actually attend UofM and his online courses make me want to take a real in person class with him.,5,2020-06-05,PR4E,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
33403135,26,"This professor is fantastic and I loved his way of teaching. I learnt from him via Coursera. Once I learned from him I attended his lots of courses though I didn't need them. He teaches in very excellent manner, and it feels like my friend is teaching me not any unknown professor.",5,2020-06-03,PR4E,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
33398230,26,"He understands my feelings and thoughts about python and he gives lecture according to that. Like when I met some code that I don't know he told me that I just focus about subject, not to worry about other unknown, difficult things. He understand our physiology and gave us advice about that like I should keep going and making mistakes is normal.",5,2020-06-02,PYTHON4EVRY1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
33394577,26,"Easy, Crisp and clear.",5,2020-06-01,PYTHON4EVRY1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
33386814,26,"Prof. Charles Severance is highly skilled and knowledgeable. The approach with which he explains concepts is top-notched and the easiest anyone could ask for. He is so cool, calm, approachable and full of empathy for his students. The topmost trait that is most endearing about him is his humanitarianism; he even gave out his textbooks for FREE!!!",5,2020-05-29,PYTHON4EVRY1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
33381467,26,Professor Charles Severance can lure you into a new subject with his inspiration and new ideas.,5,2020-05-28,PR4ECOURSERA,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
33376735,26,"I don't think you can get a better professor for computer science. He has the capability to spoil you, you would not want to learn from anyone else if you take a class from Dr. Chuck. He doesn't give too many hints for assignments and makes you work for it so you understand it better. A really great teacher.",5,2020-05-27,COURS101,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
33349319,26,I'm doing Python for Everyone on Coursera. Dr. Severance is an amazing teacher. I've completed my 3 courses out of 5 and I'm on 4th course. Till now I hadn't have to face any problem in understanding the concept of any topic. I was able to understand all the topics and coding and I'm able to use those concepts and write proper codes myself.,5,2020-05-21,PR4ECOURSERA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33311463,26,awesome teacher and best course,5,2020-05-16,PR4ECOURSERA,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
33293391,26,A professor who genuinely wants to make sure we get new concepts no matter where we start from,5,2020-05-14,PYTHON4EVRY1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
33285576,26,worst teacher ever tbh time wastage only,1,2020-05-13,IHST2012,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
33285006,26,An inspirational Teacher I ever came across with...,5,2020-05-13,PYTHON4EVRY1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33262219,26,Amazing lecturer. Funny and gets your focus. Explains concepts in a way that everyone understands. Goes to the point without drifting too much off and has a calming voice.,5,2020-05-11,PY4E101X,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
33249752,26,"Great teacher and mentor, I have followed him since a good while and learnt so much from him. Thank you very much Chuck!",5,2020-05-09,PYTHON4EVRY1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33128058,26,Very good presentation of studying materials. Really easy to understand,5,2020-04-25,PYTHON4EVRY1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33060341,26,Thank You for taking the time to teach and inspire new beginnings.,5,2020-04-14,PR4ECOURSERA,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33038333,26,"I took coursera class as starting programming course. Certificate for accomplished specialisation is not free, but not hard to achieve. :)",5,2020-04-09,PYTHON4EVRY1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
33023974,26,"Truly THE BEST professor! He knows how to explain concepts in a very simple way! Even though I never got the privilege to meet him in person, he will always remain as one of the impactful profs I've ever had!",5,2020-04-06,PR4ECOURSERA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33023925,26,"Nothing, He is great.",5,2020-04-06,COURS101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33022136,26,Very good professor,5,2020-04-05,PYTHONLEARN003,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
33021362,26,Just awesome!,5,2020-04-05,PY4E,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33014758,26,I am really lucky to find him and he is such an amazing person who can make me understand basic computer science knowledge.,5,2020-04-02,PYTHONLEARN005,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
33010093,26,I am non-technical student. But I took his PY4Every1 and I completed as like it was made only for me. Very encouraging and free person. Who has given all the resources so others also can use it to teach others. I just love him. His video lectures were so natural. I will never forget that he used to take coffee in online recorded class. Thank Dr.!!,5,2020-04-01,PYTHON4EVRY1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
32958362,26,I took professor's classes online. Thank you so much for all the free resources that you provide - very thankful for those!,5,2020-03-07,PYTHON4EVRY1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
32946124,26,"Best online instruction and content I have ever had. He is an amazing instructor, has complete mastery of the subject material and conveys it in easy to understand blocks. I would highly recommend Dr. Chuck for any class and especially for online courses.",5,2020-03-03,PYTHON4EVRY1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
32917079,26,"I've never met Dr Chuck irl, I choose python as a way to start coding and what a better way to start other than py4e free course, materials, assigments I've been curious since I'm almost done with PY4E and thought ""What next?"" And then I navigated through PY4E website and found DJ4E Dr Chuck is the teacher I dreamt to have, Thanks for everything.",5,2020-02-18,PYTHON4EVRY1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
32873180,26,He is one of the best. Learning is very joyful with him.,5,2020-01-28,PYTHON4EVRY1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
32825915,26,"Dr. Chuck is so fun. I started learning Python with loads of dogma and apprehensions in my head. But despite an online class, Dr. Chuck was able to motivate me and inspire me more than any tutor/instructor could. I stopped watching Netflix and watch his course videos instead! I'm gonna be coder, thanks to Dr. Chuck!",5,2020-01-12,PYTHONLEARN005,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
32825662,26,best professor ever,5,2020-01-12,PR4ECOURSERA,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
32717292,26,"Thank you, you're a great personality.",5,2019-12-19,PYTHON4EVRY1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32633045,26,make on-line class live !!,5,2019-12-12,PR4E,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
32485935,26,Number One Prof,5,2019-11-27,PYTHON4EVRY1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
32374862,26,I've participated in his Python for Everybody course on Coursera as my first programming course.,5,2019-11-07,PYTHON4EVRY1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32329009,26,SO. GOOD.,5,2019-10-29,PYTHON4EVRY1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32081632,26,"Thank you sir ,for creating a website and making python content free to everyone .Your teaching techniques are awesome and would be easily understand by anyone",5,2019-07-07,PYTHON4EVRY1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
32058515,26,"Thank you for making the 14 hour python course free and available for everyone, I wish my English was enough to thank you.",5,2019-06-26,PYTHON4EVRY1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
32043965,26,Just a fabulous professor. Made me fell in love with coding!,5,2019-06-20,PYTHON4EVRY1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
32040395,26,Amazing Course,5,2019-06-19,PYTHONLEARN003,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
32028520,26,Nice Professor,5,2019-06-14,PYTHON4EVRY1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
32011378,26,One of the greatest teachers I have ever had.,5,2019-06-10,PYTHON4EVRY1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
31879597,26,"you increased my python knowledge, thanks, you are awesome",5,2019-05-15,PYTHON4EVRY1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
31862493,26,"Effective instructor. Layers concepts logically, and is very good at teaching.",5,2019-05-13,PYTHON4EVRY1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31787624,26,you are awosome sir,4,2019-05-06,CIS435,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
31640299,26,Took class on Coursera. Made Python fun and easy to learn.,5,2019-04-22,CSERA1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
31586124,26,love you dr-chuck,5,2019-04-13,CIHTS1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
31419697,26,"I took the Python classes on Amazon/video. When i started I knew absolutly nothing about programing and or computers, I was totaly green, but with his lectures has made it so easy that i keep wondering where was I yesterday. Kudos ! an exceptional teacher, Humble and to the point. Thank you. i'm going to continue with the rest of his classes too.",5,2019-03-09,PYTHON4EVRY1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31315347,26,"Taking his course on coursera -- I should have gone to Michigan; he is the most clear, engaging, and thoughtful professor, and I get all that from an ELECTRONIC course/MOOC",5,2019-01-29,PR4ECOURSERA,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
31290549,26,very nice,5,2019-01-22,PR4ECOURSERA,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
31273058,26,I took his course on Coursera.,5,2019-01-17,PYTHON4EVRY1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
31182000,26,Amazing Dr Chuck!,5,2019-01-01,PYTHON4EVRY1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
30961901,26,"OMG - best professor I've ever had for a MOOC. So many prestigious universities have very very very subpar MOOC courses, scripted boring content, etc. Dr. Chuck rocked this thing - like - rocked so hard that I would take every course he offers. I'm super excited that he is involved in the web design course I'm about to take. GREAT JOB DR. CHUCK",5,2018-12-11,PYTHONLEARN002,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
30957922,26,One of the terrific teachers I have come across as a student over the last 50 years. I took his course on Python programming and he taught the course so well that it sunk in quickly even for me.,5,2018-12-11,CSERA1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
30770442,26,"Gifted teacher, excellent lecturer, one of the best I have ever had",5,2018-11-22,COURS101,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
30742507,26,ok,5,2018-11-16,CSE231,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
30695232,26,"Dr Chuck is a rare combination. Someone who intimately understands the subjects he teaches, and has the ability to communicate and explain difficult concepts in a way that doesn't assume lots of prior knowledge but also doesn't dumb down the material. It's obvious he enjoys teaching and that in turn makes we want to learn more",5,2018-11-09,PYTHON4EVRY1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30691612,26,Great professor.. Makes even difficult topics seem like cakewalk,5,2018-11-09,PR4ECOURSERA,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
30685106,26,"I think Dr. Chuck is a very good professor, because he obviously is genuinely interested in transferring knowledge to the students and at the same time is proficient in what he is doing.",5,2018-11-08,PYTHON4EVRY1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
30669664,26,"Made me feel like he was really personally invested in me learning the subject, even though I was taking a MOOC and never met him. Inspirational person and a true educator at heart.",5,2018-11-06,PR4ECOURSERA,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
30640806,26,"Professor Severance has the rare gift of talking to the students. In other words he teaches as though he was talking to you as a friend, or peer. As a student you know the instructor has a mastery of what he/she teaches. Being a former military instructor I have seen this trait rarely, and only the best of the best have the trait.",5,2018-11-01,PR4ECOURSERA,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
30628528,26,Makes subject pretty interesting,4,2018-10-30,PR4E,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30562743,26,One of the best professors I have every taken that I never met in person.,5,2018-10-11,PYTHON4EVRY1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
30552467,26,Dr. Chuck gives really really amazing lectures that make everything clear and well-organized.,5,2018-10-08,PR4ECOURSERA,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
30538939,26,he is a very good teacher!,5,2018-10-03,PR4ECOURSERA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30535889,26,he teaches programming in an interesting way.,5,2018-10-02,PYTHON4EVRY1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
30505111,26,Prof is great,5,2018-09-17,CIS435,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
30489206,26,He's a GEM :),5,2018-09-08,CIS435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30460562,26,Good for teaching python,5,2018-08-24,CSERA1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
30381230,26,"very enjoyable class that make you get deep onto learning the material that is presented to the class , few teachers give me that sensation on learning more , keep up the good job that you been doing .",4,2018-07-28,PR4ECOURSERA,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
30348660,26,Amazing Prof. Makes difficult things easy and fun to learn,5,2018-07-16,PYTHON4EVRY1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30342640,26,"Great presentation of the material building upon the previous lectures. Exemplary use of best practices makes a good foundation to move into development, and/or interact with developers in cross functional settings. The bonus material connects the coursework to the real world, and gives students a good feel for how IT and computing has evolved.",5,2018-07-13,PYTHON4EVRY1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
30342492,26,"Soo good professor. Interesting guy. Clever, and sharp",5,2018-07-13,COS126,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
30311847,26,The Best Teacher Ever Had .,5,2018-07-01,PYTHON4EVRY1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30310358,26,Thank you Dr. Chuck!!! You inspired me to start coding and your book is so lucid that a non-programming background student can start writing code. You are just awesome!!!,5,2018-06-30,PYTHON4EVRY1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
30246041,26,"Great teacher. Considering that i live in india ,didn't get an opportunity to talk to him face to face .I wish i could meet him once in my lifetime.",5,2018-06-08,PR4ECOURSERA,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
30197950,26,Best professor ever in programming...,5,2018-05-27,PYTHONLEARN005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30181026,26,taking the class online really good class,5,2018-05-24,PYTHON4EVRY1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
30173961,26,He is simply awesome,5,2018-05-23,PYTHON4EVRY1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
30169739,26,truely amazing proffessor with some jokes and harry potter,5,2018-05-22,PYTHON4EVRY1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
30150502,26,i been learning python and web applications for everybody (online) and way he teach was just awesome.,5,2018-05-19,PYTHON4EVRY1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
30039153,26,Dr. Chuck have opened the door to programming for me. I would never have been able to change my life without him.,5,2018-05-09,PYTHON4EVRY1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
29967300,26,"Excellent lecturer, learned Python so easily and with confidence. Also, he is hilarious.",5,2018-05-02,PYTHON4EVRY1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
29875628,26,He was a pleasure on Coursera. Got me from nowhere to pretty darn python literate in no time!,5,2018-04-24,PYTHONLEARN005,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
29701410,26,He is perfect,5,2018-03-27,PYTHON4EVRY1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
29593478,26,Dr. Chuck is an amazing teacher with a heart of gold. He has inspired so many people to persevere and achieve their goals in developing their programming and networking skills.,5,2018-02-24,PYTHON4EVRY1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
29465936,26,"one of the fantastic lecturer i have ever come across,long live dr chuck!!!!!!",5,2018-01-17,PYTHONLEARN002,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
29465087,26,appreciate for your effort for everyone to Access knowledge of programming and computer science.,5,2018-01-17,PYTHON4EVRY1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
29452288,26,Thanks a lot for the course ! He deserves all the good comments. I learned how to program with him. I love him.,5,2018-01-14,PYTHON4EVRY1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
29449237,26,A funny professor and fantastic class.,5,2018-01-14,PR4ECOURSERA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29363591,26,"Unique experience, Explained the concept in detail.",5,2017-12-31,COURS101,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
29351073,26,Thanks a lot for a course! It is the best course I have enrolled in Coursera. I strongly recommend to start your online education with Dr Chuck.,5,2017-12-28,PYTHON4EVRY1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
29283235,26,"He is amazing! I am so spoiled by Dr. Chuck's lecture! After I took his classes, courses from other professors are just so boring. You are a great educator who promotes free eduation for everybody! Love U!",5,2017-12-19,PR4ECOURSERA,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
29245633,26,"Hello Sir, Hi Sir, I am about to pursue my Higher Education in SCU CA US for Computer Science and before that I am currently learning python from coursera. I would say whatever you did was commendable. I wish I could connect you personally. Thanks & Regards, Suraj Bagaria.",5,2017-12-17,PYTHON4EVRY1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
29150640,26,"After failing soooooo many times to learn how to code, I landed to one of Charles courses. Finally, everything makes sense now.",5,2017-12-12,PYTHON4EVRY1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
29020882,26,He is just a great professor who knows and loves what he is doing. A tribute!,5,2017-12-02,PR4ECOURSERA,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
28960863,26,Simply the best!,5,2017-11-25,PR4ECOURSERA,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
28937543,26,Charles is absolutely adorable. I'm fortunate to have learned Python and programming from him.,5,2017-11-20,PYTHON4EVRY1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
28874439,26,what a character!,5,2017-11-11,PR4ECOURSERA,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
28851634,26,good profesor,4,2017-11-07,PR4ECOURSERA,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
28841666,26,"This guy is amazing! I thought I wasn't able to learn programming, but classes with him prooved me wrong. Great man.",5,2017-11-06,PYTHON4EVRY1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
28835444,26,Thanks professor for your online class on Coursera. I'd love to meet you in person.,5,2017-11-05,PR4E,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
28799518,26,best mentor anyone can have .really good communication skils and a vast knowledge and is very funny .I love to be in his class and hope someday i can meet him,5,2017-10-29,PR4ECOURSERA,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
28774193,26,Thorough in his explanations. He made me (a librarian of 20 years) excited about Python programming and all that it can do. Fun and interesting.,5,2017-10-23,PYTHON4EVRY1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
28759837,26,He is an amazing professor I've ever got to know or study from. He elucidate things so easily.,5,2017-10-19,PYTHON4EVRY1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
28714282,26,"Great professor,nice way of presentation and very interesting and lively lectures ,Definitely taking his next course.",5,2017-10-04,PYTHON4EVRY1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
28714022,26,I don't care what I learn as long as it's from Dr Chuck!!!! <3,5,2017-10-04,PYTHON4EVRY1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
28710680,26,I got through a programming barrier because of his class. His class is very helpful for beginners who have no background in programming.,5,2017-10-02,PR4ECOURSERA,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
28694345,26,"Chuck is a great instructor. He turned a dry subject into interesting and fun material. It's obvious he cares about his listeners, and you can tell he really shows up to make a difference and isn't there just to collect a paycheck. Dude is good.",5,2017-09-24,PR4E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28663045,26,The best professor!,5,2017-09-07,PY4INF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
